ts_code,name,benchmark,found_date,amount
501092.SH,交银瑞思LOF,沪深300指数收益率*70%+中证综合债券指数收益率*25%+恒生指数收益率*5%,20200221,0.0
515030.SH,新能源车ETF华夏,中证新能源汽车指数收益率,20200220,0.0
502000.SH,500增强LOF,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,20200219,0.0
515160.SH,MSCI中国ETF招商,MSCI中国A股国际通指数(MSCI China A Inclusion RMB Index)收益率,20200203,0.0
159994.SZ,通信ETF银华,中证5G通信主题指数,20200122,0.0
515210.SH,钢铁ETF国泰,中证钢铁指数收益率,20200122,0.0
515850.SH,证券ETF富国,中证全指证券公司指数收益率,20200121,0.0
501091.SH,嘉实欣荣LOF,沪深300指数收益率*60%+中债综合财富指数收益率*30%+恒生指数收益率*10%,20200120,0.0
515220.SH,煤炭ETF国泰,中证煤炭指数收益率,20200120,0.0
159801.SZ,芯片ETF广发,国证半导体芯片指数收益率,20200120,0.0
159995.SZ,芯片ETF华夏,国证半导体芯片指数收益率,20200120,0.0
515090.SH,可持续发展ETF博时,中证可持续发展100指数收益率,20200119,0.0
515450.SH,红利低波50ETF南方,标普中国A股大盘红利低波50指数收益率,20200117,0.0
515700.SH,新能源车ETF平安,中证新能源汽车产业指数收益率,20191231,0.0
515380.SH,沪深300ETF泰康,沪深300指数收益率,20191227,0.0
159993.SZ,证券ETF鹏华,国证证券龙头指数收益率,20191226,0.0
515350.SH,沪深300ETF民生加银,沪深300指数,20191224,0.0
515980.SH,人工智能ETF,中证人工智能产业指数收益率,20191224,0.0
512730.SH,银行ETF鹏华,中证银行指数收益率,20191219,0.0
159970.SZ,深100ETF工银,深证100指数收益率,20191219,0.0
501090.SH,消费龙头LOF,中证消费龙头指数收益率*95%+人民币银行活期存款利率(税后)*5%,20191219,0.0
161837.SZ,银华大盘定开,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率调整)*20%+中证综合债指数收益率*20%,20191216,0.0
515390.SH,沪深300ETF华安,沪深300指数收益率,20191213,0.0
159981.SZ,能源化工ETF建信,易盛郑商所能源化工指数A收益率,20191213,0.0
515070.SH,人工智能ETF华夏,中证人工智能主题指数收益率,20191209,0.0
167506.SZ,安信深圳科技LOF,中证深圳科技创新主题指数收益率*95%+银行活期存款利率(税后)*5%,20191206,0.0
515330.SH,沪深300ETF天弘,沪深300指数收益率,20191205,0.0
515310.SH,沪深300ETF汇添富,沪深300指数收益率,20191204,0.0
501089.SH,消费红利增强LOF,中证主要消费红利指数收益率*95%+人民币银行活期存款收益率(税后)*5%,20191129,0.0
515080.SH,中证红利ETF招商,中证红利指数收益率,20191128,0.0
515060.SH,房地产ETF华夏,中证全指房地产指数收益率,20191128,0.0
515180.SH,红利ETF易方达,中证红利指数收益率,20191126,0.0
515660.SH,沪深300ETF国联安,沪深300指数,20191125,0.0
159982.SZ,中证500ETF鹏华,中证500指数收益率,20191121,0.0
515750.SH,科技50ETF富国,中证科技50策略指数收益率,20191115,0.0
515550.SH,中证500ETF国联,中证500指数收益率,20191115,0.0
515590.SH,500等权ETF前海开源,中证500等权重指数,20191114,0.0
511060.SH,5年地方债ETF海富通,上证5年期地方政府债指数收益率,20191107,0.0
159975.SZ,深100ETF招商,深证100指数(价格)收益率,20191107,0.0
166107.SZ,多因子LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,20191106,0.0
515150.SH,一带一路ETF富国,中证国企一带一路指数收益率,20191106,0.0
515990.SH,一带一路ETF汇添富,中证国企一带一路指数收益率,20191106,0.0
162216.SZ,宏利500增强LOF,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,20191106,0.0
515110.SH,一带一路ETF易方达,中证国企一带一路指数收益率,20191106,0.0
159976.SZ,湾创ETF工银,粤港澳大湾区创新100指数收益率,20191101,0.0
515200.SH,创新100ETF申万菱信,中证研发创新100指数,20191025,0.0
159980.SZ,有色ETF大成,上海期货交易所有色金属期货价格指数收益率,20191024,0.0
515020.SH,银行ETF华夏,中证银行指数收益率,20191024,0.0
510530.SH,中证500ETF工银,中证500指数收益率,20191017,0.0
515650.SH,消费50ETF富国,中证消费50指数收益率,20191014,0.0
515800.SH,800ETF,中证800指数收益率,20191008,0.0
515810.SH,中证800ETF易方达,中证800指数收益率,20191008,0.0
515580.SH,科技100ETF华泰柏瑞,中证科技100指数收益率,20190927,0.0
167302.SZ,大湾区LOF,恒生沪深港通大湾区综合指数收益率*95%+人民币银行活期存款利率(税后)*5%,20190926,0.0
515860.SH,科技ETF嘉实,中证新兴科技100策略指数收益率,20190926,0.0
159985.SZ,豆粕ETF华夏,大连商品交易所豆粕期货价格指数收益率,20190924,0.0
515360.SH,沪深300ETF方正富邦,沪深300指数收益率,20190924,0.0
512970.SH,大湾区ETF平安,中证粤港澳大湾区发展主题指数收益率,20190923,0.0
515680.SH,央企创新ETF嘉实,中证央企创新驱动指数收益率,20190920,0.0
159974.SZ,央企创新ETF富国,中证央企创新驱动指数收益率,20190920,0.0
515600.SH,央企创新ETF广发,中证央企创新驱动指数收益率,20190920,0.0
161118.SZ,中小企业100LOF,中小企业100指数收益率*95%+活期存款利率(税后)*5%,20190920,0.0
515900.SH,央企创新ETF博时,中证央企创新驱动指数收益率,20190920,0.0
515010.SH,证券ETF华夏,中证全指证券公司指数收益率,20190917,0.0
515050.SH,通信ETF华夏,中证5G通信主题指数收益率,20190917,0.0
159977.SZ,创业板ETF天弘,创业板指数收益率,20190912,164308.643
510100.SH,上证50ETF易方达,上证50指数收益率,20190906,377740.528
501087.SH,交银瑞丰LOF,沪深300指数收益率*70%+中证综合债券指数收益率*25%+恒生指数收益率*5%,20190904,6.032
501088.SH,嘉实瑞虹,沪深300指数收益率*60%+中债综合财富指数收益率*30%+恒生指数收益率*10%,20190904,88.414
512530.SH,沪深300红利ETF建信,沪深300红利指数,20190823,6795.931
159972.SZ,5年地债ETF,中证5年期地方政府债指数收益率,20190823,2036710.116
515880.SH,通信ETF国泰,中证全指通信设备指数收益率,20190816,2412532.119
515300.SH,300红利低波ETF嘉实,沪深300红利低波动指数收益率,20190808,104319.212
512190.SH,浙商之江凤凰ETF,中证浙江凤凰行动50指数收益率,20190805,488.652
159968.SZ,中证500ETF博时,中证500指数收益率,20190801,15780.581
512650.SH,长三角ETF汇添富,中证长三角一体化发展主题指数收益率,20190726,2075.827
512710.SH,军工龙头ETF富国,中证军工龙头指数收益率,20190723,554312.837
515000.SH,科技ETF华宝,中证科技龙头指数收益率,20190722,146367.765
161729.SZ,招商瑞利LOF,沪深300指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,20190718,11.163
501079.SH,科创大成LOF,中国战略新兴产业成份指数收益率*60%+中债综合全价指数收益率*40%,20190718,1967.291
159973.SZ,民企ETF弘毅远方,国证民企领先100指数收益率,20190716,810.229
512930.SH,AI人工智能ETF平安,中证人工智能主题指数收益率,20190712,211172.717
512720.SH,计算机ETF国泰,中证计算机主题指数收益率,20190711,57124.237
501080.SH,科创主题投资基金LOF,中国战略新兴产业成份指数收益率*65%+中债-综合全价(总值)指数收益率*35%,20190711,299.045
501085.SH,财通科创LOF,中国战略新兴产业成份指数收益率*75%+上证国债指数收益率*25%,20190711,291.161
512670.SH,国防ETF鹏华,中证国防指数收益率,20190705,111550.654
501083.SH,科创银华LOF,中债综合财富指数收益率*50%+中国战略新兴产业成份指数收益率*40%+恒生指数收益率(使用估值汇率调整)*10%,20190705,184.037
501081.SH,科创中欧LOF,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*40%+恒生指数收益率*10%,20190628,1472.053
501082.SH,科创投资LOF,中国战略新兴产业成份指数收益率*50%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)*20%,20190627,1784.296
159967.SZ,创业板成长ETF华夏,创业板动量成长指数收益率,20190621,536784.537
159966.SZ,创业板价值ETF华夏,创业板低波价值指数收益率,20190614,20682.371
501075.SH,科创主题LOF,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*50%,20190612,194.426
513520.SH,日经ETF华夏,日经225指数收益率(经汇率调整后),20190612,418564.675
513800.SH,日本东证指数ETF南方,"东证指数(Tokyo Stock Price Index,“TOPIX”)(经汇率调整后)",20190612,190499.81
513880.SH,日经225ETF华安,日经225指数收益率(经汇率调整后),20190612,258759.011
513000.SH,日经225ETF易方达,日经225指数收益率(使用估值汇率折算),20190612,239858.389
159971.SZ,创业板ETF富国,创业板指数收益率,20190611,67225.382
501073.SH,华安智联LOF,中债综合指数收益率*80%+中证800指数收益率*20%,20190611,477.131
501078.SH,科创配置LOF,中国战略新兴产业成份指数收益率*60%+中债综合财富(总值)指数收益率*40%,20190611,1010.596
501077.SH,富国创新企业LOF,中证TMT产业主题指数收益率*60%+中证全债指数收益率*40%,20190611,1513.035
501076.SH,鹏华创新动力LOF,中国战略新兴产业成份指数收益率*30%+沪深300指数收益率*30%+中债综合指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,20190610,209.963
160526.SZ,博时优势企业,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合财富(总值)指数收益率*20%,20190603,51.76
512910.SH,A100ETF广发,中证A100指数收益率,20190527,18289.758
512750.SH,基本面50ETF嘉实,中证锐联基本面50指数收益率,20190523,3539.216
510350.SH,沪深300ETF工银,沪深300指数收益率,20190520,29204.9
512170.SH,医疗ETF华宝,中证医疗指数收益率,20190520,796572.578
512760.SH,芯片ETF国泰,中华交易服务半导体芯片行业指数收益率,20190516,670029.8
161029.SZ,银行龙头LOF,中证银行指数收益率*95%+银行人民币活期存款利率(税后)*5%,20190510,96.847
512480.SH,半导体ETF国联安,中证全指半导体产品与设备指数收益率,20190508,2074942.49
166025.SZ,中欧远见定开,沪深300指数收益率*50%+中债综合指数收益率*40%+恒生指数收益率(使用估值汇率折算)*10%,20190424,428.725
512290.SH,生物医药ETF国泰,中证生物医药指数收益率,20190418,63803.696
512690.SH,酒ETF鹏华,中证酒指数收益率,20190404,1070782.108
501071.SH,泓德丰泽LOF,中证800指数收益率*70%+中国债券综合全价指数收益率*30%,20190328,1.496
161912.SZ,社会责任定开,沪深300指数收益率*80%+上证国债指数收益率*20%,20190321,6545.156
160925.SZ,沪深港300LOF,中华交易服务沪深港300指数(人民币)收益率*95%+人民币活期存款利率(税后)*5%,20190320,61.029
512380.SH,MSCI中国ETF银华,MSCI中国A股人民币指数收益率,20190319,1398.22
159965.SZ,央视50ETF国联,央视财经50指数收益率,20190319,638.782
159964.SZ,创业板ETF平安,创业板指数收益率,20190315,3014.292
501070.SH,广发睿阳,中证800指数收益率*65%+中证全债指数收益率*35%,20190131,356.224
501311.SH,港股通新经济LOF,恒生港股通新经济指数收益率(人民币计价)*95%+银行活期存款利率(税后)*5%,20190114,659.266
501064.SH,国泰价值LOF,沪深300指数收益率*60%+中债综合指数收益率*40%,20190110,157.198
511030.SH,公司债ETF平安,中债-中高等级公司债利差因子指数收益率,20181227,2532492.245
512150.SH,富时A50ETF汇安,富时中国A50指数收益率,20181221,1799.183
511020.SH,国债ETF平安,中证5-10年期国债活跃券指数收益率*100%,20181221,155215.78
512890.SH,红利低波ETF华泰柏瑞,中证红利低波动指数收益率,20181219,909817.917
512870.SH,杭州湾区ETF南华,中证杭州湾区指数收益率,20181214,382.156
510850.SH,上证50ETF工银,上证50指数收益率,20181207,11997.981
501065.SH,经典成长,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合财富指数收益率*20%,20181205,162.004
510550.SH,中证500ETF方正富邦,中证500指数收益率,20181130,3083.5
512260.SH,中证500低波动ETF华安,中证500行业中性低波动指数收益率,20181130,1248.275
512040.SH,价值100ETF富国,中证国信价值指数收益率,20181107,80190.056
159961.SZ,深100ETF方正富邦,深证100价格指数收益率,20181102,3727.918
161132.SZ,易方达科顺定开,中证800指数收益率*40%+中债总指数收益率*40%+中证港股通综合指数收益率*20%,20181026,419.995
501310.SH,价值基金LOF,标普沪港深中国增强价值指数收益率*95%+人民币银行活期存款利率(税后)*5%,20181025,329.583
512820.SH,银行ETF汇添富,中证银行指数收益率,20181023,82833.216
159959.SZ,央企ETF银华,中证央企结构调整指数收益率,20181022,1709.817
512960.SH,央企结构调整ETF博时,中证央企结构调整指数收益率,20181019,6285.266
512950.SH,央企改革ETF华夏,中证央企结构调整指数收益率,20181019,17415.893
511270.SH,10年地方债ETF海富通,上证10年期地方政府债指数收益率,20181012,3991013.604
159960.SZ,恒生中国企业ETF平安,恒生中国企业指数收益率(经汇率调整),20180921,3157.379
501062.SH,南方瑞合LOF,沪深300指数收益率*40%+上证国债指数收益率*40%+中证港股通综合指数(人民币)收益率*20%,20180906,1108.837
510600.SH,上证50ETF申万菱信,上证50指数,20180903,2184.022
501060.SH,金选300A类LOF,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,20180830,324.488
501061.SH,金选300C类LOF,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,20180830,0.0
160726.SZ,嘉实瑞享定开,沪深300指数收益率*50%+恒生指数收益率*40%(人民币计价)+中债综合财富指数收益率*10%,20180803,228.587
512770.SH,战略新兴ETF华夏,中国战略新兴产业成份指数(简称:新兴成指)指数收益率,20180713,4250.984
501059.SH,国企红利LOF,中证国有企业红利指数收益率*90%+商业银行活期存款利率(税后)*10%,20180711,34.811
501189.SH,嘉实产业优选LOF,沪深300指数收益率*45%+恒生指数收益率(人民币计价)*45%+中债综合财富指数收益率*10%,20180705,27.435
161131.SZ,易方达科润LOF,沪深300指数收益率*45%+中证港股通综合指数收益率*35%+中债总指数收益率*20%,20180705,45.281
161728.SZ,招商优选LOF,沪深300指数收益率*60%+恒生综合指数收益率(经汇率调整后)*20%+中债综合(全价)指数收益率*20%,20180705,134.009
